time,seconds_elapsed,z,y,x
1733075403607950300,0.625950439453125,0.22170257568359375,-1.2225611209869385,0.06821608543395996
1733075403624659500,0.642659423828125,-0.35308074951171875,-1.0292739868164062,-0.32251667976379395
1733075403641383200,0.659383056640625,-0.7144594192504883,-0.886854887008667,-0.6629543304443359
1733075403658085400,0.67608544921875,-0.5490150451660156,-0.5734164714813232,-0.45437896251678467
1733075403674806000,0.692805908203125,-0.0792226791381836,-0.7564139366149902,-0.3268778324127197
1733075403691527700,0.709527587890625,0.4334430694580078,-0.8248999118804932,-0.2811117172241211
1733075403708239000,0.726239013671875,0.6545944213867188,-0.920306921005249,-0.27373790740966797
1733075403724969500,0.742969482421875,0.4201669692993164,-0.9480679035186768,-0.30477631092071533
1733075403741672200,0.759672119140625,-0.11904048919677734,-0.8325674533843994,-0.2613976001739502
1733075403758394600,0.77639453125,-0.42663002014160156,-0.6949474811553955,-0.43068182468414307
1733075403775113000,0.793113037109375,-0.0614166259765625,-0.6433513164520264,-0.5466135740280151
1733075403791816200,0.809816162109375,0.3972911834716797,-0.7774012088775635,-0.3849869966506958
1733075403808532500,0.826532470703125,0.8342084884643555,-0.986461877822876,-0.08601415157318115
1733075403825241000,0.843240966796875,0.8155965805053711,-0.9930840730667114,-0.09686195850372314
1733075403841972000,0.859971923828125,0.5512542724609375,-0.9434069395065308,-0.3003700375556946
1733075403858687700,0.876687744140625,0.34034156799316406,-0.7916746139526367,-0.4330877661705017
1733075403875398400,0.8933984375,0.1560382843017578,-0.7883737087249756,-0.4775744676589966
1733075403892123400,0.910123291015625,0.08145523071289062,-0.8097782135009766,-0.30336278676986694
1733075403908822800,0.92682275390625,0.2643756866455078,-0.9068853855133057,-0.063958078622818
1733075403925537800,0.943537841796875,0.36409568786621094,-0.8248149156570435,-0.2527623176574707
1733075403942270200,0.960270263671875,0.37247657775878906,-0.7212785482406616,-0.31353241205215454
1733075403958983200,0.976983154296875,0.30631160736083984,-0.6299116611480713,-0.4536970257759094
1733075403975694300,0.9936943359375,0.06384086608886719,-0.5297644138336182,-0.45507633686065674
1733075403992406500,1.010406494140625,0.06940937042236328,-0.713337779045105,-0.31585901975631714
1733075404009129000,1.02712890625,0.06781196594238281,-0.8099141120910645,-0.13782882690429688
1733075404025842400,1.043842529296875,-0.09910202026367188,-0.7529361248016357,-0.10624754428863525
1733075404042537500,1.060537353515625,-0.15126705169677734,-0.6513724327087402,-0.19861900806427002
1733075404059258600,1.077258544921875,-0.1280069351196289,-0.5745582580566406,-0.08109450340270996
1733075404075977000,1.09397705078125,0.1952047348022461,-0.8583749532699585,-0.14159154891967773
1733075404092689700,1.110689697265625,0.3763284683227539,-0.9250615835189819,-0.051360130310058594
1733075404109405700,1.12740576171875,0.05772686004638672,-0.6513371467590332,-0.3018118143081665
1733075404126117400,1.144117431640625,-0.8667373657226562,-0.28896284103393555,-0.2301260232925415
1733075404142834200,1.160834228515625,-1.3115630149841309,-0.5262196063995361,0.19927561283111572
1733075404159551000,1.177551025390625,-0.6906747817993164,-1.0986077785491943,0.013435125350952148
1733075404176264700,1.1942646484375,0.20322132110595703,-1.0263049602508545,0.06093037128448486
1733075404192979000,1.21097900390625,0.43608760833740234,-1.0474607944488525,-0.43781161308288574
1733075404209696300,1.2276962890625,0.5596141815185547,-0.8799841403961182,-0.8507797718048096
1733075404226420200,1.244420166015625,0.5086727142333984,-0.3914613723754883,-0.5976650714874268
1733075404243159300,1.2611591796875,-0.2756080627441406,-0.5646131038665771,0.03623604774475098
1733075404259852800,1.277852783203125,-0.23530006408691406,-0.9885075092315674,0.4451313018798828
1733075404276569300,1.2945693359375,0.3910531997680664,-0.937769889831543,0.0921468734741211
1733075404293277400,1.31127734375,-0.05926322937011719,-0.42612528800964355,-0.28500258922576904
1733075404309997600,1.32799755859375,-1.0515470504760742,-0.39777183532714844,-0.16536974906921387
1733075404326714000,1.344714111328125,-1.476954460144043,-0.8470524549484253,0.6144000291824341
1733075404343430000,1.361429931640625,-2.7863121032714844,-1.2807056903839111,1.359801173210144
1733075404360138800,1.378138671875,-1.7506723403930664,-1.7536771297454834,0.1981317400932312
1733075404376862500,1.394862548828125,-0.18310546875,-1.3277919292449951,-1.2970867156982422
1733075404393576700,1.41157666015625,1.0420818328857422,-1.0804210901260376,-1.79439115524292
1733075404410289400,1.428289306640625,1.5545988082885742,-1.1027544736862183,-1.6633851528167725
1733075404426988300,1.44498828125,0.9989967346191406,-1.3830459117889404,-0.9835548400878906
1733075404443724800,1.461724853515625,0.5801076889038086,-1.200092077255249,-0.5106285810470581
1733075404460435000,1.47843505859375,0.5419178009033203,-1.0817124843597412,-0.501247763633728
1733075404477150200,1.495150146484375,0.35621166229248047,-0.9196666479110718,-0.5426058173179626
1733075404493859000,1.511859130859375,-0.07913875579833984,-0.8659908771514893,-0.5354304909706116
1733075404510587600,1.528587646484375,-0.43035411834716797,-0.7896757125854492,-0.6001155376434326
1733075404527279900,1.54527978515625,-0.12684249877929688,-1.0743308067321777,-0.8031719923019409
1733075404544007400,1.56200732421875,0.8444690704345703,-1.702613115310669,-0.7686895132064819
1733075404560714200,1.57871435546875,1.8115272521972656,-1.392681360244751,-0.21458634734153748
1733075404577430000,1.595429931640625,1.8183250427246094,-1.0777276754379272,-0.04289683699607849
1733075404594144800,1.612144775390625,1.035853385925293,-0.9321621656417847,-0.7289900779724121
1733075404610860800,1.62886083984375,0.2660951614379883,-0.8281648755073547,-1.311342716217041
1733075404627572700,1.64557275390625,-0.30379295349121094,-1.0261378288269043,-1.142717957496643
1733075404644293000,1.662293212890625,-0.5045261383056641,-1.1338695287704468,-0.6306988000869751
1733075404661007600,1.679007568359375,-0.31830501556396484,-1.1638087034225464,-0.40562325716018677
1733075404677718500,1.695718505859375,-0.6990013122558594,-1.123744010925293,-0.6932272911071777
1733075404694440000,1.71243994140625,-0.38401126861572266,-0.9929118752479553,-0.990809440612793
1733075404711140000,1.72914013671875,0.05184173583984375,-1.020490288734436,-0.6990352869033813
1733075404727878000,1.7458779296875,0.37230873107910156,-1.0530962944030762,-0.50583815574646
1733075404744595200,1.76259521484375,0.2066030502319336,-1.1518659591674805,-0.13573560118675232
1733075404761309700,1.779309814453125,-0.2843141555786133,-1.0190280675888062,0.11561107635498047
1733075404778035500,1.796035400390625,-0.3640279769897461,-1.0339809656143188,-0.3759923577308655
1733075404794738700,1.81273876953125,0.26387977600097656,-0.8030756711959839,-0.8539324402809143
1733075404811456500,1.82945654296875,0.06287384033203125,-0.7041081190109253,-0.7879323959350586
1733075404828169000,1.8461689453125,-1.0009288787841797,-0.9223847985267639,-0.6027131676673889
1733075404844884000,1.862884033203125,-0.641758918762207,-0.48864564299583435,-0.16975069046020508
1733075404861601000,1.87960107421875,-0.2920961380004883,-0.6201441884040833,0.3142147660255432
1733075404878315500,1.8963154296875,-0.12512493133544922,-0.7577818036079407,0.1844691038131714
1733075404895035100,1.91303515625,-0.02768707275390625,-0.7768607139587402,-0.061329007148742676
1733075404911748000,1.929748046875,-0.14058494567871094,-0.7403026819229126,-0.40679776668548584
1733075404928460000,1.9464599609375,1.0477752685546875,-0.7529084086418152,0.20938587188720703
1733075404945175800,1.96317578125,0.573643684387207,-1.0194507837295532,0.6514110565185547
1733075404961892400,1.979892333984375,-0.21330928802490234,-1.4512073993682861,0.6969219446182251
1733075404978607600,1.996607666015625,-0.14664649963378906,-2.2481765747070312,0.8886916637420654
1733075404995319800,2.01331982421875,0.19494915008544922,-1.8929296731948853,0.14325666427612305
1733075405012022800,2.030022705078125,-1.1605157852172852,-1.8606581687927246,0.4510185718536377
1733075405028740900,2.046740966796875,-3.3449296951293945,-1.0543034076690674,0.6205151081085205
1733075405045455600,2.06345556640625,-4.0660223960876465,-0.4216262102127075,0.22766971588134766
1733075405062169900,2.080169921875,-2.5197744369506836,-0.6862825155258179,-0.015901565551757812
1733075405078887400,2.096887451171875,-1.9835891723632812,-1.0375587940216064,0.5967960357666016
1733075405095599600,2.113599609375,-2.035111427307129,-1.6608892679214478,1.4113845825195312
1733075405112317200,2.130317138671875,-2.079071521759033,-2.227585792541504,2.190951108932495
1733075405129031700,2.14703173828125,-1.778170108795166,-2.115117073059082,2.468878746032715
1733075405145746200,2.16374609375,-1.7291903495788574,-2.3307671546936035,3.1947197914123535
1733075405162462000,2.1804619140625,-1.2950196266174316,-2.769547700881958,3.079909324645996
1733075405179178500,2.197178466796875,-0.5411868095397949,-3.383094549179077,2.417924404144287
1733075405195890700,2.213890625,0.9478397369384766,-3.9095582962036133,1.0717735290527344
1733075405212624000,2.230623779296875,2.244173526763916,-4.093809604644775,1.634469985961914
1733075405229334300,2.247334228515625,2.1566638946533203,-5.477436542510986,1.9460325241088867
1733075405246049500,2.264049560546875,0.9643917083740234,-5.080287933349609,5.642816066741943
1733075405262765600,2.280765625,0.41045403480529785,-6.420899391174316,7.031298637390137
1733075405279481300,2.2974814453125,-0.051749348640441895,-7.75327730178833,5.903805732727051
1733075405296201500,2.314201416015625,-1.1580023765563965,-7.33241081237793,2.5887303352355957
1733075405312913000,2.330912841796875,-2.923856496810913,-6.913447380065918,-2.189146041870117
1733075405329608200,2.347608154296875,-2.3141584396362305,-3.3373005390167236,-8.591108322143555
1733075405346345200,2.36434521484375,0.23548167943954468,-0.8167374134063721,-11.996939659118652
1733075405363052300,2.38105224609375,0.42472267150878906,-0.9718618392944336,-11.870967864990234
1733075405379774500,2.3977744140625,0.6305846571922302,-1.4077749252319336,-10.06782341003418
1733075405396471000,2.414470947265625,0.09218347072601318,-1.565617561340332,-9.78783893585205
1733075405413200100,2.4312001953125,-1.8891549110412598,0.671757698059082,-13.831005096435547
1733075405429916400,2.44791650390625,-3.1907553672790527,2.6736984252929688,-14.781612396240234
1733075405446633000,2.464633056640625,-7.4210286140441895,3.0834972858428955,-9.885568618774414
1733075405463347700,2.48134765625,-20.157699584960938,1.7424473762512207,-3.0490589141845703
1733075405480063200,2.498063232421875,-12.089665412902832,2.789135456085205,-8.327048301696777
1733075405496761900,2.514761962890625,3.9395713806152344,4.865785121917725,-4.747637748718262
1733075405513483000,2.53148291015625,0.0005676150321960449,1.6170339584350586,-0.7444219589233398
1733075405530195700,2.54819580078125,-1.8924660682678223,1.9147894382476807,3.401826858520508
1733075405546911500,2.564911376953125,1.9138473272323608,2.2283623218536377,2.8812642097473145
1733075405563626800,2.581626708984375,3.9130053520202637,1.5562031269073486,3.2498464584350586
1733075405580343300,2.59834326171875,2.338244915008545,-0.36630475521087646,8.367500305175781
1733075405597067800,2.61506787109375,1.0419968366622925,-0.8271927833557129,8.374926567077637
1733075405613774600,2.631774658203125,3.434011220932007,-2.5299172401428223,6.6957550048828125
1733075405630472000,2.648471923828125,3.2005982398986816,-3.351470708847046,8.092469215393066
1733075405647203000,2.665203125,0.7144243717193604,-3.451234817504883,8.29924488067627
1733075405663918000,2.68191796875,-0.2804405689239502,-1.903090000152588,6.021603107452393
1733075405680631600,2.698631591796875,0.772144079208374,-0.748481035232544,3.6618518829345703
1733075405697354500,2.7153544921875,2.436124086380005,-0.269628643989563,0.3137798309326172
1733075405714077000,2.732076904296875,1.89751398563385,-0.324582576751709,-0.5142021179199219
1733075405730774000,2.74877392578125,1.5312601327896118,-0.3878016471862793,-1.668440818786621
1733075405747505400,2.76550537109375,0.5359749794006348,-0.19530725479125977,-3.98886775970459
1733075405764222200,2.78222216796875,0.8002605438232422,0.37688231468200684,-7.105236053466797
1733075405780939300,2.798939208984375,0.793291449546814,-1.7167081832885742,-8.051785469055176
1733075405797635300,2.81563525390625,2.114624500274658,-1.3270480632781982,-6.196654319763184
1733075405814367700,2.83236767578125,2.242745876312256,-0.8082075119018555,-3.2595224380493164
1733075405831084300,2.849084228515625,1.8554439544677734,-1.002695083618164,-0.8873929977416992
1733075405847783200,2.865783203125,1.7804811000823975,-2.035977840423584,0.6061139106750488
1733075405864511500,2.882511474609375,2.167999029159546,-2.614656925201416,1.6846122741699219
1733075405881229800,2.899229736328125,2.0791475772857666,-2.062006950378418,2.0638504028320312
1733075405897938200,2.915938232421875,1.5331670045852661,-1.468033790588379,2.1476521492004395
1733075405914646300,2.932646240234375,1.1153473854064941,-1.1026034355163574,2.1376705169677734
1733075405931355400,2.94935546875,1.2156519889831543,-0.7260985374450684,2.1764583587646484
1733075405948088800,2.9660888671875,1.6496798992156982,-0.12937259674072266,2.4025421142578125
1733075405964805400,2.982805419921875,2.227036714553833,0.3745431900024414,2.0025858879089355
1733075405981500000,2.9995,1.7494559288024902,0.12413978576660156,0.2948722839355469
1733075405998208800,3.016208740234375,1.4985778331756592,-0.7281970977783203,-0.908536434173584
1733075406014939000,3.03293896484375,1.332729697227478,-0.913048267364502,-2.2078857421875
1733075406031655200,3.0496552734375,1.18803071975708,-0.41139745712280273,-3.9761056900024414
1733075406048370000,3.066369873046875,1.4326164722442627,-0.25039196014404297,-4.217958450317383
1733075406065081600,3.08308154296875,1.2813653945922852,-0.6758918762207031,-2.987916946411133
1733075406081815300,3.099815185546875,0.4475640654563904,-1.1766858100891113,-3.211247444152832
1733075406098510600,3.116510498046875,0.40698885917663574,-1.7940177917480469,-1.798729419708252
1733075406115225600,3.1332255859375,1.5161497592926025,-1.8131012916564941,0.3323683738708496
1733075406131952400,3.149952392578125,2.163691759109497,0.10068130493164062,1.2942848205566406
1733075406148659700,3.16665966796875,2.3526628017425537,1.8629589080810547,0.9781613349914551
1733075406165373400,3.18337353515625,1.3571631908416748,2.9942963123321533,-0.6514997482299805
1733075406182090800,3.2000908203125,0.012071102857589722,3.577467441558838,-1.0455713272094727
1733075406198817500,3.216817626953125,-1.3005812168121338,4.194588661193848,-0.5837359428405762
1733075406215534000,3.2335341796875,-1.8730289936065674,4.1977715492248535,0.3126988410949707
1733075406232248300,3.250248291015625,-1.8426233530044556,3.6945295333862305,1.0501317977905273
1733075406248966100,3.266966064453125,-1.3554167747497559,3.0754480361938477,1.0782270431518555
1733075406265655600,3.283655517578125,0.519884467124939,3.0021297931671143,2.1865105628967285
1733075406282377200,3.300377197265625,2.6421642303466797,0.43100929260253906,1.2610602378845215
1733075406299084500,3.31708447265625,4.288832187652588,-1.3804869651794434,0.6821403503417969
1733075406315825400,3.333825439453125,4.044206619262695,-2.3263015747070312,1.8940520286560059
1733075406332542700,3.350542724609375,3.5537004470825195,-2.9838523864746094,2.515486717224121
1733075406349254000,3.36725390625,3.8572864532470703,-2.2678065299987793,1.762681007385254
1733075406365972200,3.38397216796875,2.130819320678711,-0.19015121459960938,-1.5195879936218262
1733075406382685700,3.400685791015625,-0.5528057813644409,1.4136977195739746,-2.0267109870910645
1733075406399398700,3.417398681640625,-1.004892110824585,1.644352912902832,-0.7374386787414551
1733075406416114200,3.4341142578125,0.6117336750030518,0.729548454284668,-0.010252952575683594
1733075406432827100,3.4508271484375,2.8371009826660156,0.6091418266296387,0.48383426666259766
1733075406449549600,3.467549560546875,2.2767083644866943,0.3916020393371582,0.2507939338684082
1733075406466244000,3.484244140625,-0.37556445598602295,-0.17951583862304688,0.5127167701721191
1733075406482969000,3.500968994140625,-0.33585309982299805,-0.3430442810058594,1.4865350723266602
1733075406499679000,3.517678955078125,0.3918604850769043,1.086782455444336,-0.9866032600402832
1733075406516394000,3.53439404296875,1.2429077625274658,2.6385507583618164,-3.7754085063934326
1733075406533108700,3.551108642578125,3.205549716949463,3.14742374420166,-4.172355651855469
1733075406549826800,3.567826904296875,2.113112688064575,5.459148406982422,-4.223020553588867
1733075406566552800,3.584552734375,0.1830298900604248,5.154719352722168,-2.066859722137451
1733075406583265300,3.601265380859375,1.526256799697876,2.4928598403930664,-0.20468711853027344
1733075406599973400,3.617973388671875,3.3663549423217773,2.334641456604004,0.47119140625
1733075406616686300,3.634686279296875,3.2435595989227295,2.8445687294006348,1.0464107990264893
1733075406633400000,3.651400146484375,0.989564061164856,1.073413372039795,1.752941370010376
1733075406650117600,3.66811767578125,-0.41875970363616943,-0.7823333740234375,1.6631786823272705
1733075406666828800,3.684828857421875,-1.27402663230896,-1.3800067901611328,0.026463985443115234
1733075406683552300,3.70155224609375,-2.885897397994995,-1.0955934524536133,-2.4084360599517822
1733075406700271400,3.718271240234375,-6.37116003036499,0.8430948257446289,-3.0378215312957764
1733075406716993500,3.73499365234375,-9.581793785095215,-0.19813919067382812,-4.21445369720459
1733075406733702400,3.751702392578125,-11.421136856079102,-3.045248031616211,-3.4792580604553223
1733075406750419700,3.768419677734375,-11.428751945495605,-4.406031608581543,-1.3133418560028076
1733075406767134200,3.78513427734375,-9.58347225189209,-4.996951103210449,-0.4749101400375366
1733075406783852500,3.8018525390625,-2.9575419425964355,-5.298975944519043,0.9303288459777832
1733075406800563000,3.81856298828125,5.278813362121582,-7.791054725646973,3.348249673843384
1733075406817280500,3.835280517578125,10.533903121948242,-11.504782676696777,6.041436672210693
1733075406833990400,3.851990478515625,10.546297073364258,-14.764206886291504,7.016656398773193
1733075406850711000,3.8687109375,7.990796089172363,-12.245819091796875,1.8992137908935547
1733075406867425500,3.885425537109375,5.538955211639404,-6.569411277770996,-1.3891358375549316
1733075406884142000,3.90214208984375,2.45324444770813,-2.585287570953369,-1.6096665859222412
1733075406900857600,3.918857666015625,0.8006327152252197,0.039764404296875,-1.3600726127624512
1733075406917555000,3.935554931640625,1.920403003692627,1.7243857383728027,-0.7895252704620361
1733075406934286300,3.952286376953125,3.945659637451172,2.713479995727539,0.391859769821167
1733075406950977300,3.968977294921875,5.725600242614746,3.5607376098632812,0.7444705963134766
1733075406967690500,3.9856904296875,6.938686370849609,4.272602558135986,-0.07215118408203125
1733075406984421400,4.00242138671875,7.512216567993164,4.189423084259033,-1.2011265754699707
1733075407001134800,4.019134765625,7.428079128265381,3.4517979621887207,-2.398611545562744
1733075407017852200,4.03585205078125,2.2328531742095947,2.0122604370117188,-3.8017196655273438
1733075407034566000,4.05256591796875,-2.844134569168091,-0.1531987190246582,-3.9352715015411377
1733075407051295000,4.069294921875,-0.04179954528808594,-1.631075382232666,1.258124828338623
1733075407067984600,4.085984619140625,-1.4968209266662598,-0.9995684623718262,1.936659336090088
1733075407084710000,4.1027099609375,-0.46516847610473633,2.249948024749756,-3.328007698059082
1733075407101426400,4.119426513671875,0.34423089027404785,4.253350257873535,-5.309195518493652
1733075407118143700,4.136143798828125,0.3207850456237793,4.464332580566406,-5.185507774353027
1733075407134857000,4.15285693359375,-0.47179651260375977,3.524219512939453,-2.4839229583740234
1733075407151573000,4.169572998046875,-1.6104626655578613,1.689713478088379,-0.004406929016113281
1733075407168288000,4.1862880859375,-3.863945722579956,-1.2631855010986328,1.3704447746276855
1733075407185038800,4.203038818359375,-7.269874572753906,-5.145159721374512,1.9291462898254395
1733075407201729300,4.219729248046875,-7.819211483001709,-8.226738929748535,2.0549983978271484
1733075407218446000,4.236446044921875,-6.35099983215332,-7.486844062805176,2.1560912132263184
1733075407235142400,4.253142333984375,-4.324440956115723,-3.864771842956543,1.825228214263916
1733075407251878000,4.2698779296875,-1.671940803527832,0.9547557830810547,1.6713151931762695
1733075407268590300,4.28659033203125,0.6373217105865479,2.8052353858947754,1.65739107131958
1733075407285305600,4.3033056640625,3.0554256439208984,0.9423484802246094,1.6307506561279297
1733075407302039000,4.3200390625,6.00937032699585,-2.1497116088867188,0.38568973541259766
1733075407318743300,4.336743408203125,6.411975383758545,-4.319409370422363,-0.7621378898620605
1733075407335449900,4.353449951171875,4.6944169998168945,-3.629916191101074,-0.3335080146789551
1733075407352169200,4.370169189453125,2.820528030395508,-1.107004165649414,-0.5552916526794434
1733075407368883500,4.386883544921875,1.5515153408050537,1.1034460067749023,-1.2108681201934814
1733075407385597000,4.403596923828125,1.6095941066741943,2.2231407165527344,-0.9384021759033203
1733075407402313500,4.4203134765625,2.1999120712280273,1.7661614418029785,-0.017627954483032227
1733075407419016200,4.43701611328125,2.7695846557617188,0.663818359375,0.13958406448364258
1733075407435726600,4.4537265625,2.8599133491516113,0.0966482162475586,-0.9477872848510742
1733075407452447200,4.470447265625,3.2732486724853516,-0.4029569625854492,-0.829277515411377
1733075407469161700,4.48716162109375,3.6154348850250244,-0.8420696258544922,-0.6557855606079102
1733075407485876500,4.50387646484375,3.681002378463745,-1.114410400390625,-0.9465882778167725
1733075407502591700,4.520591796875,3.8787500858306885,-0.5355854034423828,-1.5306732654571533
1733075407519309300,4.537309326171875,3.9580740928649902,0.483154296875,-2.2535390853881836
1733075407536038400,4.554038330078125,3.3687350749969482,0.9825191497802734,-1.9692952632904053
1733075407552751900,4.570751953125,2.2255215644836426,0.4692859649658203,-0.7355401515960693
1733075407569462800,4.587462890625,1.1728429794311523,-0.05752086639404297,-0.1327676773071289
1733075407586168000,4.60416796875,0.40439292788505554,0.053055763244628906,-0.06180310249328613
1733075407602882800,4.6208828125,-0.08756852149963379,0.7262449264526367,-0.008744478225708008
1733075407619600100,4.63760009765625,-0.22016923129558563,1.4833035469055176,0.5679154396057129
1733075407636312600,4.6543125,-0.5864406228065491,2.1743431091308594,0.6690149307250977
1733075407653030100,4.671030029296875,-2.367513418197632,1.5080862045288086,1.4465444087982178
1733075407669747700,4.687747802734375,-5.367171764373779,0.8829660415649414,1.1937229633331299
1733075407686477800,4.704477783203125,-5.735506057739258,0.1836395263671875,0.7774932384490967
1733075407703171800,4.721171875,-2.513944625854492,-0.6464729309082031,0.9213175773620605
1733075407719903200,4.7379033203125,-0.5608226656913757,-0.9812994003295898,-0.30498766899108887
1733075407736616200,4.7546162109375,-0.3946272134780884,-1.0486431121826172,-1.7847847938537598
1733075407753334300,4.771334228515625,-0.44390034675598145,-0.933812141418457,-2.288339614868164
1733075407770054000,4.788053955078125,-0.25124382972717285,-0.5359687805175781,-2.2615911960601807
1733075407786762000,4.804761962890625,0.16698074340820312,-0.09058189392089844,-1.927863359451294
1733075407803478800,4.821478759765625,0.3965111970901489,-0.16404342651367188,-1.28727388381958
1733075407820208000,4.8382080078125,0.26592230796813965,-0.7528743743896484,-1.2736411094665527
1733075407836907800,4.85490771484375,-0.18479442596435547,-1.5898313522338867,-1.9091277122497559
1733075407853625300,4.871625244140625,-0.6831473112106323,-2.485894203186035,-2.381502628326416
1733075407870321700,4.88832177734375,-0.9599369764328003,-3.259718894958496,-2.525050640106201
1733075407887054300,4.905054443359375,-1.174072265625,-4.316499710083008,-1.8685524463653564
1733075407903769900,4.921769775390625,-1.542499303817749,-5.445903778076172,-0.8947000503540039
1733075407920471800,4.938471923828125,-3.845918655395508,-5.865384101867676,0.6753230094909668
1733075407937185500,4.955185546875,-9.758650779724121,-3.9951133728027344,2.6086671352386475
1733075407953900300,4.971900390625,-5.9172468185424805,-1.2628707885742188,3.27781081199646
1733075407970603800,4.988603759765625,-2.279764175415039,0.8912315368652344,3.533046007156372
1733075407987334000,5.005333984375,-0.47118666768074036,1.9780292510986328,3.22013258934021
1733075408004048600,5.022048583984375,2.5229952335357666,1.7397098541259766,1.834526777267456
1733075408020754200,5.038754150390625,4.460691452026367,0.6238679885864258,1.0149714946746826
1733075408037489400,5.055489501953125,4.426705360412598,-0.754547119140625,0.5623538494110107
1733075408054208300,5.072208251953125,3.7908124923706055,-2.130626678466797,0.1929931640625
1733075408070907000,5.088906982421875,3.64296817779541,-3.5379409790039062,1.4239952564239502
1733075408087626200,5.105626220703125,3.9904117584228516,-4.315426826477051,3.193725347518921
1733075408104340500,5.122340576171875,4.673814296722412,-2.8875904083251953,3.222388744354248
1733075408121046000,5.1390458984375,4.393475532531738,-0.7539005279541016,2.633347272872925
1733075408137771300,5.155771240234375,0.325275182723999,0.1839742660522461,0.9778275489807129
1733075408154486800,5.17248681640625,0.39209890365600586,0.8156557083129883,0.016018390655517578
1733075408171221500,5.189221435546875,2.7573776245117188,1.5072579383850098,-0.9134221076965332
1733075408187929300,5.205929443359375,4.230847358703613,1.5977234840393066,-1.7817078828811646
1733075408204644400,5.222644287109375,4.176377296447754,1.0036892890930176,-2.2719128131866455
1733075408221361000,5.23936083984375,3.3613719940185547,0.26224756240844727,-2.2087912559509277
1733075408238076200,5.256076171875,3.4663774967193604,0.2863926887512207,-1.6561932563781738
1733075408254789000,5.2727890625,4.169149398803711,0.9382181167602539,-1.0418775081634521
1733075408271504600,5.289504638671875,4.467411041259766,1.6709685325622559,-0.9964084625244141
1733075408288220200,5.30622021484375,6.231027603149414,4.050613880157471,-4.1599626541137695
1733075408304933000,5.32293310546875,12.877283096313477,4.658576965332031,-4.705768585205078
1733075408321652500,5.339652587890625,2.555842399597168,3.8779218196868896,-1.4932818412780762
1733075408338364700,5.35636474609375,-1.4846577644348145,0.4879007339477539,1.8727765083312988
1733075408355080400,5.37308056640625,-2.089818000793457,0.8217682838439941,2.941732406616211
1733075408371797800,5.3897978515625,-2.7317590713500977,1.0191564559936523,1.8847479820251465
1733075408388510200,5.40651025390625,-5.269213676452637,-0.10152149200439453,-0.18277549743652344
1733075408405208800,5.423208740234375,-8.384353637695312,-3.1761302947998047,-1.4086649417877197
1733075408421933300,5.439933349609375,-8.662933349609375,-4.8813066482543945,-2.4674596786499023
1733075408438645500,5.4566455078125,-7.055718421936035,-4.359591484069824,-0.9069526195526123
1733075408455361800,5.47336181640625,-5.654742240905762,-2.699954032897949,2.631312370300293
